,0
0.7933333333333333,0.33838945222207034
0.7966666666666667,0.32581000673706906
0.8,0.3145136602087435
0.8033333333333333,0.3110966046169083
0.8066666666666668,0.29848710559529934
0.81,0.31792519968585164
0.8133333333333334,0.3075692997299956
0.8166666666666668,0.31018721357770596
0.8200000000000001,0.28844279319788807
0.8233333333333334,0.3042592219394006
0.8266666666666668,0.30357120053911046
0.8300000000000001,0.2943736143035281
0.8333333333333334,0.295239466927661
0.8366666666666667,0.2748766959520447
0.8400000000000001,0.2685584914031365
0.8433333333333334,0.24807350081454135
0.8466666666666667,0.2380297601089988
0.8500000000000001,0.23390528352757092
0.8533333333333334,0.22766900072274646
0.8566666666666667,0.22386321289235997
0.8600000000000001,0.21016889396912172
0.8633333333333334,0.2048734069442497
0.8666666666666667,0.2097235880974698
0.8700000000000001,0.22103713971564354
0.8733333333333334,0.22956951085934874
0.8766666666666667,0.23632879231127646
0.88,0.2550673472994888
0.8833333333333334,0.25746176751318706
0.8866666666666667,0.25876858950321163
0.89,0.290816360111141
0.8933333333333334,0.30133709376494516
0.8966666666666667,0.2865943945871972
0.9,0.29871579440269774
0.9033333333333334,0.31440372808357153
0.9066666666666667,0.30355635318484264
0.91,0.29743371660140194
0.9133333333333334,0.2883787642209206
0.9166666666666667,0.29186205316358466
0.92,0.3140672354571824
0.9233333333333333,0.3206353044051429
0.9266666666666667,0.34704828375240854
0.93,0.3573711977978131
0.9333333333333333,0.3220550985763182
0.9366666666666668,0.34589721503815546
0.9400000000000001,0.32444681504382933
0.9433333333333334,0.3409611296207342
0.9466666666666668,0.339910182212399
0.9500000000000001,0.3215063334177623
0.9533333333333334,0.3369909979728466
0.9566666666666668,0.33059313413875147
0.9600000000000001,0.3668091029362049
0.9633333333333334,0.35617001209975985
0.9666666666666667,0.3873818585187168
0.9700000000000001,0.39260726254319034
0.9733333333333334,0.39830522545453734
0.9766666666666667,0.37009522343558204
0.9800000000000001,0.39513376607427353
0.9833333333333334,0.40720991269288537
0.9866666666666667,0.4013383580455738
0.9900000000000001,0.4160567915945344
0.9933333333333334,0.42756596189360163
0.9966666666666667,0.4497537027883194
1.0,0.4218499168780664
